ITEM_ID,2018-01-01,2018-02-01,2018-03-01,2018-04-01,2018-05-01,2018-06-01,2018-07-01,2018-08-01,2018-09-01,2018-10-01,2018-11-01,2018-12-01,2019-01-01,2019-02-01,2019-03-01,2019-04-01,2019-05-01,2019-06-01,2019-07-01,2019-08-01,2019-09-01,2019-10-01,2019-11-01,2019-12-01,2020-01-01,2020-02-01,2020-03-01,2020-04-01,2020-05-01,2020-06-01,2020-07-01,2020-08-01,2020-09-01,2020-10-01,2020-11-01,2020-12-01,2021-01-01,2021-02-01,2021-03-01,2021-04-01,2021-05-01,2021-06-01,2021-07-01,2021-08-01,2021-09-01,2021-10-01,2021-11-01,2021-12-01,2022-01-01,2022-02-01,2022-03-01,2022-04-01,2022-05-01,2022-06-01,2022-07-01,2022-08-01,2022-09-01,2022-10-01,2022-11-01,2022-12-01,2023-01-01,2023-02-01,2023-03-01,2023-04-01,2023-05-01
212530,,2,2,-2,0,2,1,0,1,-0,4,1,1,2,-2,1,-3,2,4,0,0,1,0,2,-3,3,-2,-1,-1,-1,-1,2,-5,-0,-6,1,1,1,-1,4,-3,-0,-0,-3,-0,1,1,1,-0,-2,0,-2,5,3,5,2,4,2,8,0,-1,4,0,5,0
212531,,1,0,-2,-0,-1,-1,0,-0,1,5,1,-1,4,-3,0,-2,1,-3,-6,7,0,2,0,-1,2,-1,0,0,-1,-3,4,1,-0,1,0,2,-1,-1,0,1,1,-1,-9,1,8,-4,6,5,1,-3,4,-3,-0,-0,-2,4,7,-2,1,2,4,2,8,-1
212532,,2,1,-0,1,1,-2,-4,5,1,0,0,0,-0,1,-2,0,-2,1,-2,1,-7,-4,3,-2,2,0,2,-1,-3,-1,1,0,-0,-2,1,0,-0,1,3,0,-2,-1,0,1,0,-1,2,-3,1,2,2,0,0,1,2,2,-2,1,1,-1,8,7,4,0
212533,,-2,1,0,-0,-0,0,0,0,1,1,1,1,0,0,0,0,-2,1,-1,0,-0,0,0,-2,2,1,0,-1,0,0,1,-0,-2,2,-0,0,-3,3,-0,-1,2,0,1,-1,0,2,-1,2,0,-1,-0,3,1,0,5,2,4,0,3,-1,2,-1,1,0
212918,,-1,2,-0,-1,-1,-0,-0,-1,-0,-0,-3,0,4,0,1,1,-1,1,-0,-3,1,1,-1,1,2,1,0,0,-0,-1,2,-2,-1,1,1,-2,-1,2,-2,1,0,1,-1,1,0,0,-1,1,1,1,2,2,0,1,5,1,3,0,1,0,1,2,1,2
212928,,-1,-1,-0,-1,0,2,-1,-2,1,1,2,-1,-1,-0,2,-4,3,-0,-1,3,-1,2,1,-4,5,-1,4,0,0,0,0,1,1,-7,3,-5,2,-3,6,-0,-5,4,-4,4,1,-2,7,-7,8,1,-2,9,-3,6,1,2,1,-1,5,-14,13,-4,5,1
212933,,-5,2,1,-9,10,-5,4,1,-5,7,-5,8,-4,-1,-4,5,-6,-2,8,1,-6,6,-5,6,-4,6,-4,-4,1,4,-1,0,-5,-3,-3,10,-5,-1,1,-1,3,-2,2,2,-3,2,-5,8,0,-4,2,3,1,-1,1,5,-3,3,3,8,-2,3,0,-1
212809,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,1,0,2
211019,,1,-5,3,2,-2,-0,3,4,-7,3,1,-1,-3,2,2,-4,2,-3,1,5,-7,3,6,0,-1,-5,6,0,0,-3,1,-0,-4,5,-3,1,-2,-1,3,-1,-0,1,1,-2,-1,2,1,-1,4,-9,8,-1,8,1,-3,6,4,4,3,2,2,-4,7,-3
210414,,2,-1,1,-1,0,-1,-1,4,1,-2,6,1,-2,1,-0,0,1,-5,4,-2,-1,6,-0,4,-5,1,5,-0,3,-8,6,3,1,-3,-0,3,-1,-0,-2,-1,4,-1,0,1,1,-3,4,-3,4,1,-2,4,1,4,1,3,-1,9,7,1,2,1,1,1
212106,,7,1,-0,-1,3,-2,-3,5,-6,-2,7,-1,1,4,-5,0,2,-1,1,0,-3,-0,4,1,-2,2,-5,8,-0,-1,-1,1,-1,-1,0,-8,-0,3,1,-1,1,-3,2,1,6,4,0,3,1,0,3,-2,2,4,11,-1,-1,2,5,-0,1,-1,2,3
212107,,0,4,0,-4,1,1,-0,-1,-1,1,-3,5,-4,-3,5,-3,1,0,-1,-4,4,-1,-4,6,-6,5,2,-0,0,-1,2,-5,3,-2,-2,6,-6,1,3,0,3,-0,1,-3,0,-1,0,4,-2,1,3,-0,2,1,1,-1,-0,0,-3,5,-3,3,-2,0
210403,,-0,-1,-1,0,-1,-1,-0,-1,-0,-1,0,1,-0,-2,0,1,-0,-1,1,-3,0,1,1,-0,1,0,-2,-0,2,-1,2,-4,0,-3,-0,0,-2,2,-2,2,0,-0,1,1,0,3,1,0,-0,1,1,1,1,1,2,1,1,0,1,-0,3,3,0,4
210406,,1,-0,-0,-2,1,1,-1,-2,2,1,-2,0,-0,1,-2,-0,-1,1,-1,-2,-1,3,1,0,-0,1,0,-1,6,-2,-3,1,-1,-1,1,1,-0,0,1,1,1,-0,1,1,2,0,0,1,1,1,1,1,2,2,2,-0,2,0,-1,0,0,2,1,0
210416,,,,,,,,,,,,,,,,,,,,,,,,,,-1,2,0,-4,4,0,1,0,0,-2,-13,8,2,0,-2,1,-3,5,-1,-1,1,6,-4,3,2,2,1,2,-3,0,1,3,2,-2,4,0,3,-5,3,3
210506,,1,0,2,-4,3,1,-1,1,-1,-2,-1,2,1,-1,1,-3,3,-1,1,0,-0,-1,-2,5,-1,1,4,0,-0,-4,1,3,-0,-4,1,-1,0,-2,3,0,0,-0,2,-0,2,-1,5,1,2,1,1,2,1,1,0,0,1,-0,-1,-0,1,-1,1,1
210703,,-2,2,1,-3,2,-2,0,2,0,-0,-2,1,-2,1,-1,2,-1,1,-1,0,-1,3,1,0,0,0,2,0,1,0,-2,2,-2,1,-0,0,0,-0,0,-1,1,1,-2,5,-1,1,-1,0,-3,3,1,2,3,4,1,4,2,0,2,-2,3,5,3,2
210802,,-1,1,-3,-1,0,-0,-1,1,1,3,0,0,2,-0,-1,0,0,1,-1,2,3,0,1,1,2,-0,4,-3,-0,3,-2,2,-3,2,1,-0,-0,-0,0,-0,1,-0,1,-1,0,1,0,0,-0,1,0,2,1,1,0,0,2,2,3,0,1,1,1,1
210808,,-2,-0,-0,-1,-0,-0,1,-1,1,-1,-0,2,-1,0,-1,2,0,1,-2,2,-1,-0,0,1,-0,1,-1,0,1,-1,1,-1,-2,-1,-3,0,-0,-0,0,-1,1,-1,0,0,0,-0,0,0,1,0,1,2,6,3,-1,3,-1,0,1,2,2,2,3,0
210905,,-2,1,1,0,-2,1,-3,-1,-0,0,-2,4,-1,-1,-0,1,-0,0,-1,-2,1,0,-1,0,-1,2,0,0,1,0,2,-1,0,-1,0,1,0,-0,0,0,1,1,-1,2,-0,1,-0,1,2,1,1,4,3,2,1,1,3,3,-0,2,0,1,2,1
210910,,0,-0,0,-0,-0,-0,-0,-0,-0,-0,-2,2,-0,0,-1,-2,0,-0,-1,-4,-0,1,-1,0,0,0,1,0,0,0,-1,-1,-1,-1,-0,1,-0,0,-1,0,1,0,0,0,-0,1,2,1,1,0,3,3,2,1,2,0,2,0,1,1,1,0,1,1
210914,,,,,,,,,,,,,,,,,,,,,,,,,,-2,1,-1,-0,-2,-1,4,-4,0,-2,-1,-1,1,2,-0,-0,3,-1,1,0,3,2,-0,1,3,-1,2,-1,1,2,-1,-2,1,-0,5,1,1,2,1,2
211014,,0,1,1,-4,1,1,0,-2,-1,1,1,1,-1,-2,3,-0,-1,1,-0,-1,0,-1,3,2,0,-0,1,0,-2,2,-0,-2,2,-2,1,-1,2,-0,-3,4,-1,0,-1,1,1,-0,3,-0,-0,1,1,1,5,-1,2,1,0,1,3,-1,3,4,0,1
211025,,-2,-4,4,-4,3,-1,0,-1,2,-2,3,-2,3,-3,0,3,-1,2,0,1,-2,1,-2,6,-0,-3,-9,12,-1,-2,2,-1,-1,3,-2,0,-1,0,-0,-3,0,-2,1,-1,1,-0,5,3,-0,-0,1,1,-0,3,2,-4,5,-5,6,1,-1,2,1,1
211816,,0,0,-0,-0,0,-4,0,-0,3,1,-0,1,-0,-1,-0,-0,2,-0,0,-1,1,-0,-0,0,0,0,-3,3,1,1,-0,1,-1,-0,2,1,-3,-1,3,2,1,2,-1,1,1,-2,1,-1,0,6,1,0,-1,2,-2,2,2,2,1,-0,2,2,1,-1
212940,,-10,4,-6,4,-5,-3,13,-17,1,15,-3,3,-12,-1,14,0,-11,-1,3,-5,18,2,-11,10,-17,7,1,3,-8,-3,19,-10,2,12,-11,-5,3,3,-3,0,-1,2,1,-1,0,3,3,-5,8,0,1,-2,7,-3,7,3,3,2,3,-3,2,3,-1,0
212309,,0,-2,1,-1,3,-4,1,1,-1,-0,-0,2,-1,-1,1,1,0,-1,-2,3,1,-4,1,2,1,-4,2,0,1,0,-1,-3,2,-3,-1,0,-3,-2,5,2,0,-4,2,-0,2,-0,1,1,0,-2,0,1,3,-0,3,0,-4,1,4,-1,1,1,3,0
212310,,1,1,-1,-1,-0,-2,2,2,1,1,2,0,3,-0,-4,3,3,2,-0,-3,-8,-1,3,1,2,-4,0,-1,-2,-0,-4,-3,-3,-5,-8,6,-2,-0,-0,-0,-1,-2,-1,0,0,-0,-0,0,-0,-1,1,3,5,7,1,2,1,1,-2,1,4,0,2,-1
212311,,-1,0,-1,0,-0,-2,-1,1,1,1,3,0,-1,-1,1,1,1,-3,0,-1,-17,3,7,2,4,-7,-0,-5,-1,-0,2,-3,-2,-5,-3,1,4,2,0,-2,-2,-0,1,0,0,-3,3,-0,-3,-1,-2,0,1,3,0,3,1,-0,0,1,-1,0,2,1
212409,,-0,0,0,-1,1,-0,1,-1,1,-0,0,1,1,0,-4,1,3,0,0,0,-1,-2,4,-1,-2,-0,-0,0,-2,1,-2,4,-1,-3,2,0,0,-3,2,1,-6,-3,1,-6,-0,0,5,2,1,0,-1,1,-0,2,2,2,0,1,2,4,2,2,0,0
212535,,3,1,-2,-2,0,-0,-1,0,0,2,0,2,0,-1,1,0,-3,3,1,0,1,-4,2,0,1,-0,1,-2,-1,0,2,0,-2,-3,-2,2,-1,0,-1,1,0,-1,0,-0,-0,0,-1,2,1,-1,-3,4,0,1,1,1,0,-0,1,1,0,-1,0,2
212923,,-7,5,7,-6,0,6,-6,-1,-4,10,-2,-5,2,8,-8,1,-0,5,2,-4,-1,-2,5,-1,1,-4,10,-1,-2,-8,8,-6,2,8,-8,-1,-5,4,7,-1,-1,1,-1,0,-2,6,2,-1,2,-8,11,-2,2,7,1,0,10,-0,-1,3,7,-3,9,1
212930,,0,-0,2,-2,-1,0,-0,-0,-2,6,-3,1,1,1,-2,0,-1,-3,3,-5,5,3,-7,3,-6,12,-2,-4,-2,7,-1,-9,2,2,-2,-3,7,-5,4,-8,-0,3,-1,-2,-1,6,-1,-2,1,6,5,4,5,1,-2,2,6,4,2,4,-2,0,9,2
212601,,8,-11,6,7,-3,-2,3,-4,1,-2,5,-4,9,3,-9,2,-3,6,3,-8,4,2,-5,-2,5,-2,12,0,0,0,-5,-2,-1,2,-9,-1,1,6,4,3,1,0,1,-1,0,1,2,4,1,-1,-4,-1,3,0,1,0,5,1,2,3,3,0,1,8
212603,,8,-5,6,-1,-3,3,-0,0,-2,4,1,-7,5,2,1,-1,1,1,-4,5,3,0,0,1,-0,1,0,0,-1,0,0,0,0,-0,0,-0,-1,-1,1,1,0,-0,-0,1,1,1,10,0,0,1,0,0,11,1,5,0,2,2,2,2,8,0,1,0
212608,,1,-0,0,-1,0,-3,-1,4,1,-0,0,-0,1,1,-1,1,-0,-0,0,-0,0,0,-0,0,1,-0,-1,-1,1,-1,2,0,0,-0,-0,0,0,0,-0,1,3,0,1,-0,0,-1,2,0,1,0,0,2,1,8,6,1,1,0,1,0,1,1,2,4
212613,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,3,-1,1,1,2,2,2,1,4,4,-2,0,-2,1,3
212806,,-0,-1,-1,-3,5,-2,-3,1,3,-0,-4,2,1,-6,3,-3,7,-4,3,1,-1,-1,2,2,-0,-3,1,3,-1,-2,2,-0,-1,3,0,-1,1,-2,1,1,-0,1,3,-3,3,0,-2,4,1,0,0,-1,0,0,1,-1,1,1,-2,1,4,0,2,2
212807,,-0,1,-1,0,-0,0,1,-1,1,-1,1,1,0,-0,0,-1,-1,-1,1,1,-0,0,0,-0,0,-0,0,0,0,-0,-1,1,1,-0,1,0,-0,0,0,0,0,-0,0,-0,0,0,1,0,4,2,0,0,0,1,3,4,-0,-1,0,-0,0,4,1,1
212808,,-2,1,-5,-0,-1,-1,2,0,-0,0,-0,1,0,-1,0,2,-0,1,0,0,0,1,1,0,-0,-0,0,-5,4,0,-4,1,-0,1,-2,-1,-1,1,-0,-1,1,1,1,0,1,-0,1,0,-2,3,1,-2,2,1,1,-1,2,-1,2,-1,2,1,1,2
212905,,-0,0,-1,1,0,-0,1,-0,-0,-1,0,1,0,-3,5,1,1,0,0,1,-10,8,1,3,0,0,-0,0,-2,1,2,-1,0,-0,-2,3,-0,-3,4,-4,1,-1,5,0,1,-0,-2,3,1,2,-2,-0,1,-0,4,1,1,5,-2,3,0,1,4,5
211409,,,,,,,,,,,,,,3,-2,2,-3,-0,1,-0,-2,0,3,1,-3,2,2,4,-1,2,-1,-4,-0,3,1,0,-2,1,1,-1,-5,7,-2,-0,1,-4,8,0,-4,1,-0,3,-2,-1,4,-0,-1,3,2,1,-2,-3,5,1,-2
210201,,-1,1,-3,-1,-5,-1,-0,-1,-0,1,0,-0,-0,-1,0,0,-0,-0,-1,-0,-0,1,-0,1,-1,1,0,1,1,3,-4,-0,0,-4,0,-0,-9,-1,-1,-2,3,-2,1,0,0,0,-0,1,3,3,2,4,6,6,0,1,-1,2,-1,1,3,-1,7,-1
210204,,-5,4,-8,0,-0,1,-2,-1,-1,-1,2,-3,3,-2,5,-5,0,3,2,-7,7,-0,1,-5,2,9,-1,-1,0,1,-2,-3,0,-3,-0,-3,-0,2,-1,-0,1,0,2,-1,5,5,8,-3,7,0,1,5,6,0,1,1,4,4,1,-2,1,0,-1,-2
210212,,4,1,3,-4,5,1,-4,4,-6,8,-4,3,1,-3,-1,4,-2,-2,5,1,-6,5,3,-0,-1,5,-2,1,12,-8,-5,0,-2,-3,4,0,-1,1,0,2,-1,1,0,-0,-0,2,1,1,3,-1,1,0,1,3,2,-1,4,2,-1,0,1,-1,1,1
210217,,2,5,-1,5,-10,10,-4,-2,7,-4,4,-8,6,-5,0,1,-2,3,4,-6,3,-2,1,-3,-5,7,1,-1,0,-1,-4,-6,-8,12,-7,1,1,-0,1,-4,4,-2,-1,3,-1,-1,1,-1,2,-1,-1,-1,1,1,1,-2,-2,3,-1,4,4,4,4,2
210218,,,,,,,,,,,,,,-5,-2,4,5,-2,1,1,-6,9,-5,7,-4,-9,4,0,10,-6,-5,7,-0,-2,-1,8,-2,-2,1,-2,-1,-1,6,-5,3,2,-5,3,2,1,-3,1,-0,-1,1,2,2,-4,3,4,1,1,0,1,4
210221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,-1,-3,4,-4,5,-3,2,1,4,-1,-1,-0,1,0,2,4,-1,2,9,2,1,1,0,2,3,4
212101,,-1,1,-0,0,-1,2,0,0,-1,0,0,-0,1,0,-1,-0,0,-0,0,-0,-1,0,1,2,0,-2,0,-1,1,0,-0,-0,-2,-0,-0,1,-0,-2,1,-0,0,0,0,0,1,0,1,1,2,0,0,0,-1,0,1,-1,7,9,16,3,0,3,4,2
212202,,-0,0,-0,0,0,0,0,0,0,0,-0,1,2,-2,2,-1,1,1,-0,0,0,1,-1,0,1,0,-2,2,1,1,1,1,-0,-2,0,-0,-0,-1,1,-1,1,-1,0,-1,0,-0,0,0,0,-0,0,0,1,1,-0,0,-0,1,1,0,3,3,1,0
212211,,-1,1,-0,-2,2,0,-1,1,1,0,-0,-1,1,1,-0,-0,0,1,-0,0,-0,1,0,-1,1,0,-2,-1,-0,0,2,1,-0,-1,-0,-0,-0,0,0,1,1,-3,2,-0,-0,-1,2,0,0,0,0,-0,2,-0,0,-0,1,2,0,0,2,2,2,1
212214,,0,1,-1,-0,2,-0,0,-1,1,1,-2,1,2,-2,2,-1,0,-0,-0,1,-0,-0,1,-1,1,0,0,-0,2,-0,-2,1,-0,0,-1,-0,-0,0,1,-1,0,1,-0,-2,2,0,-1,2,-2,2,1,0,1,1,-0,-1,-0,2,-0,0,0,3,1,0
212217,,0,0,1,0,0,-2,-0,1,0,0,1,0,1,-0,-1,-0,0,0,0,1,0,0,0,1,-1,1,-1,1,1,0,1,-0,1,-1,0,-0,-0,0,0,1,2,1,0,0,0,1,1,0,0,0,2,2,0,2,1,1,2,2,1,0,2,1,2,0
310102,,0,0,1,0,0,0,-0,0,-1,0,0,-0,0,0,1,0,-0,0,0,0,0,0,0,-0,0,0,-0,0,0,3,-2,0,-0,-0,-0,-0,0,0,0,0,0,0,0,0,2,-1,-0,-0,0,2,1,0,-0,1,0,-1,1,2,0,-2,4,1,1,0
310104,,0,-0,1,0,0,0,0,0,0,0,0,-0,0,-0,1,0,0,0,0,0,0,0,0,0,0,-0,-0,0,0,3,-1,-0,0,-0,1,-0,0,0,0,1,0,0,0,0,1,1,0,-1,0,1,2,0,0,0,1,-1,0,0,1,-1,3,1,1,1
310109,,0,0,0,0,0,0,0,0,-0,0,0,-0,0,0,0,0,0,0,0,0,0,0,0,-0,0,0,-0,0,0,2,-0,0,0,-0,1,-0,0,0,0,1,0,-0,0,0,1,1,0,0,0,1,1,0,0,-0,0,0,0,1,1,-1,3,1,1,0
310110,,0,0,1,0,0,0,0,0,0,0,0,-0,0,0,0,0,0,0,0,0,0,0,0,-0,0,-0,-0,0,0,1,-0,0,-0,-0,-1,-0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,2,0,0,0,1,0,0,2,1,0,2,1,1,1
310111,,0,0,0,0,0,0,0,0,0,0,0,-0,0,1,0,-0,0,0,-0,0,0,0,0,0,-0,1,-0,0,0,1,1,0,-0,-0,1,-0,0,0,0,2,-0,-0,0,0,1,-1,1,-0,0,2,2,0,0,-0,1,0,0,1,1,-0,2,1,1,0
310114,,0,0,0,0,0,0,-0,0,-0,0,0,-0,0,1,0,0,0,0,0,0,0,0,0,-0,0,0,-0,0,0,2,0,-0,0,-0,-0,-0,0,0,0,1,-1,-0,0,-0,2,0,0,-1,0,1,2,-0,0,0,0,0,0,1,1,-2,4,1,1,1
310301,,0,0,1,0,0,0,0,0,0,0,0,-0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-0,0,0,2,-0,-2,-0,-0,-0,-0,0,0,0,-1,1,3,1,0,1,-16,-0,-1,1,9,2,0,1,0,0,-5,0,8,1,-7,8,1,1,1
310302,,0,0,0,0,0,0,0,0,-0,0,0,-0,0,0,1,0,0,0,0,0,1,0,-0,0,0,0,-0,0,0,2,-0,-3,-0,-0,-2,-0,0,0,0,1,0,3,1,1,1,1,1,1,0,1,2,0,0,0,1,0,1,1,1,-0,2,1,1,1
310306,,0,1,1,1,-0,0,0,0,-1,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,0,0,2,-13,14,1,-0,0,-0,0,0,0,1,1,0,-0,0,-2,0,1,0,0,0,1,0,0,-0,0,0,0,0,0,0,2,0,0,0
310307,,0,0,1,0,0,0,0,0,-2,0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,0,0,2,-0,-4,-1,-0,-4,-0,0,0,0,1,0,5,1,1,2,-0,1,1,0,1,2,0,0,0,1,0,1,1,1,-0,2,1,1,0
310315,,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,1,-0,1,0,-0,7,-0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,1,1
310316,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,-0,0,0,2,0,-4,0,-0,-4,-0,0,0,0,1,1,3,1,1,2,-7,-0,-1,0,10,2,0,1,0,1,0,1,1,1,-6,8,1,1,0
220301,,0,0,1,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,-1,-1,2,2,-0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,4,3,1,1,1,1,2,0,1,1,1,1,1,1
220303,,1,-0,1,-0,0,-2,2,0,0,-0,0,0,0,-0,1,0,1,-0,0,-0,-0,2,0,1,1,1,2,-0,-0,-0,-1,0,1,1,-1,0,0,1,0,0,-1,-0,-0,0,1,1,1,2,0,1,1,0,2,1,0,0,2,0,0,1,1,1,1,1
220305,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-0,0,0,1,0,0,0,-0,1,1,0,0,-0,-2,2,1,-3,1,0,-0,2,-0,0,-0,1,-0,1,-0,0,0,2,1,0,2,0,0,2,1,1,1,1,0,1,1,0,0,0,0,1,1
220316,,-0,1,-0,1,-0,1,0,0,0,0,0,1,-1,0,0,1,-0,0,-0,0,-0,1,0,-0,0,0,7,-0,-0,1,-6,0,0,2,0,1,0,0,0,0,-1,0,-0,0,0,-0,0,-0,-0,-0,2,1,1,2,0,0,2,1,1,1,1,2,2,0
220318,,0,-0,0,-0,0,0,1,0,-0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,-1,-0,0,-3,1,0,0,0,1,0,-0,0,-1,1,0,0,0,0,1,0,0,0,0,1,2,1,0,1,1,0,0,1,0,0,0,1,1
220319,,0,0,0,0,0,1,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,-1,1,0,-0,0,-0,2,0,0,-0,0,-0,-1,1,1,0,0,1,0,1,1,0,0,1,1,1,1,1,0,1,1,1,0,0,1,1,0
220320,,1,0,2,1,0,0,0,0,-0,0,0,0,1,0,-0,1,0,-0,-0,0,0,1,-1,2,2,0,1,-0,3,-1,-2,-0,1,0,0,-0,1,0,-1,-1,1,-1,0,0,0,0,2,1,3,-0,1,1,1,0,0,1,2,2,-0,0,1,1,0,0
220321,,0,0,0,0,0,0,-0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-0,-3,4,0,-5,1,1,-1,2,-0,1,-1,2,1,0,-0,-0,0,1,2,1,0,0,1,2,1,2,0,0,1,0,1,1,0,0,1,1,2
220323,,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,-0,0,0,0,1,0,0,0,1,1,0,0,-1,1,0,0,0,1,0,1,1,1,1,3,1,2,1,1,0,1,1,0,1,1,0,1,1
220326,,0,0,0,0,1,0,1,1,1,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,-0,0,1,2,1,0,-3,0,0,2,1,-0,1,0,-0,-0,0,-0,1,0,1,0,0,1,0,1,2,3,1,1,1,0,2,1,1,0,1,1,1,1
220327,,0,0,0,-0,0,-0,2,1,0,0,-0,0,1,0,0,0,0,0,2,0,0,0,-0,-0,-0,1,0,-1,2,2,-1,0,-0,-1,0,1,0,-1,0,0,0,1,0,0,-0,0,0,3,0,1,0,1,3,0,1,0,3,1,0,3,1,0,1,0
220328,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,5,1,-1,-2,-5,4,0,0,0,-0,1,0,0,0,1,0,1,0,1,0,1,1,1,0,3,2,1,1,3,2,1,1,2,0,1,1,1,0
220107,,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,-0,-2,-0,-16,18,1,-0,1,-0,0,0,0,-0,0,-1,0,0,3,0,0,-0,0,1,3,1,1,1,2,-0,1,1,0,-0,3,0,1,1
220116,,0,0,1,1,0,-0,0,0,0,0,0,-0,1,0,0,-0,0,0,0,0,0,0,0,-0,1,0,-0,0,0,1,-16,13,1,-0,2,-0,0,0,0,-1,0,0,0,0,2,0,1,0,0,1,2,0,0,0,0,0,0,1,1,-8,9,1,0,1
220117,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-0,0,0,0,0,-0,0,0,0,1,0,-0,0,0,0,-18,14,1,-0,0,-0,0,0,0,0,-1,0,0,0,2,0,1,1,0,0,2,1,0,0,2,0,0,3,0,0,2,1,1,0
220120,,0,-0,0,0,-0,0,0,0,1,1,0,-0,-0,0,1,-0,-0,-0,0,0,1,1,0,0,-0,0,-0,0,0,1,-18,15,1,-0,4,-0,0,0,0,-0,7,0,0,-0,2,1,0,1,-0,0,3,2,1,1,2,-0,2,-0,0,0,0,0,1,1
220121,,0,0,0,1,-0,0,0,0,0,0,0,0,0,0,0,0,-0,0,0,0,0,1,0,0,1,-0,-0,0,0,1,-16,16,1,-0,1,-0,0,0,0,0,3,-0,-0,1,1,1,0,-1,1,1,2,0,1,-0,1,0,1,1,1,1,1,0,1,0
220122,,0,0,0,0,0,1,0,0,0,0,-0,0,1,0,0,0,-0,0,0,0,0,0,0,-0,1,-0,2,-0,-2,-1,-14,15,0,-0,1,-0,0,0,0,3,0,-1,-0,0,1,1,1,-0,-0,1,3,0,1,1,0,0,0,1,1,0,1,1,2,1
220124,,0,0,-0,0,-0,0,0,-0,1,0,-0,0,0,0,0,0,0,0,0,1,0,1,-0,0,1,-0,-0,2,-2,2,-13,11,1,-0,1,-0,0,0,0,3,0,0,0,1,1,1,0,1,0,2,2,0,1,0,2,1,1,1,0,1,1,1,1,2
220125,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,0,0,1,-16,13,2,-0,1,-0,0,0,0,0,-0,0,0,0,2,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,2,1,1,1
220128,,0,-0,0,0,0,0,0,0,0,0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0,2,-0,-2,1,-14,14,0,-0,2,-0,0,0,0,4,-0,0,1,-1,1,1,1,0,1,0,2,1,0,1,1,1,1,1,1,1,1,1,2,1
220310,,0,0,1,0,0,-0,-0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-0,0,0,0,0,-0,0,0,1,-13,15,1,-0,-0,-0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2,1,0,1,1,0,0
220209,,0,0,0,1,0,0,0,-2,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,-2,1,0,1,0,1,0,0,0,-0,-0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
220210,,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,-0,0,1,0,0,-2,1,0,2,0,-1,0,0,0,0,-0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,1,0,0,0,0
520138,,0,0,0,0,0,0,0,0,0,-1,0,1,-0,0,0,0,0,0,-1,0,0,-0,0,-0,-0,0,-1,1,0,0,-1,0,0,-0,1,-1,-0,0,0,1,-0,-0,0,-0,-0,0,0,-1,0,-0,0,0,-0,0,1,-0,0,0,1,0,0,1,0,1
520139,,-0,0,0,0,0,0,0,0,-0,0,0,0,0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-5,-10,12,0,3,1,0,-1,-1,0,-1,-1,1,1,1,0,0,-0,-0,0,-0,0,0,-0,0,-0,-0,1,0,0,0,0,0,0,0,1,-1,0
